Sponginess,Wonder level,Crunchiness,Loudness on impact,Meme creativity,Soap slipperiness,Hype root
9.899260101,3.778840041,17.34435953,1.295480005,3.377120068,38.48445896,8.078239899
9.949059658,3.669280066,17.56679924,0.764279992,3.730699968,38.13420139,8.66919981
9.899260101,3.558060014,19.12388037,0.586660003,3.325660038,38.13420139,10.55661995
9.494220171,3.33561991,20.79051989,0.174979985,3.377120068,37.66774117,12.14856013
9.847799873,3.224400055,21.90272001,0.115220013,3.174599905,36.9672197,13.56453961
9.29169981,3.113180003,22.23638037,0.174979985,3.224400055,37.08341919,14.15383965
9.595479956,3.113180003,23.34858049,-0.002639954,3.426920021,36.38290089,14.68504072
10.55661995,3.446839962,25.12809975,-0.062399976,3.528180003,36.14883965,15.74743971
12.47724006,4.001279948,26.79473927,-0.180260042,3.629439986,35.68237942,16.92603977
12.7810202,5.113479877,30.13133965,0.115220013,3.780499921,35.68237942,18.6375
14.50078062,5.558360085,33.24383965,0.764279992,3.933219934,35.79857891,20.93825947
14.0957399,6.114460149,35.80190025,1.117860004,3.476719973,35.21591919,22.35424053
14.19699968,7.671540089,36.46922096,2.062399976,3.730699968,34.74779987,23.71045959
14.24680003,7.115440025,36.80288132,1.884779987,3.881759903,34.63160038,23.65070076
14.95561932,6.225680003,35.91311932,1.649060004,3.730699968,34.74779987,23.1792601
14.29825947,6.448120108,38.24707954,1.353579999,3.679239938,34.51540089,25.59787973
14.24680003,7.560319839,38.46952084,2.651700008,3.476719973,34.39753914,25.89336048
13.48817961,6.559339962,38.24707954,2.180260042,3.629439986,34.39753914,25.12644066
13.43838005,7.671540089,36.58044003,2.887419941,3.426920021,34.39753914,25.3621594
13.18606013,7.33788013,36.02434155,2.356219953,3.629439986,34.04728157,24.77286016
12.47724006,6.114460149,36.13556061,1.707159998,3.325660038,33.58082134,24.24166067
12.72955997,6.336899858,35.02336048,2.298120009,3.730699968,33.81487942,23.47473927
12.57849984,6.892999921,35.91311932,1.649060004,3.577979956,33.69702084,23.47473927
12.52870028,5.447139835,34.57848106,1.707159998,3.377120068,33.81487942,23.29712027
12.47724006,6.003239899,34.57848106,1.649060004,3.679239938,33.69702084,23.59259943
11.77007986,7.115440025,37.02531944,2.769559975,3.679239938,33.3467601,25.77550032
12.02239978,7.893979797,35.91311932,3.005279908,3.528180003,33.11269886,25.7157399
11.81988021,7.115440025,35.35702084,2.356219953,3.275860085,33.23056061,24.77286016
12.02239978,6.448120108,35.57945896,2.356219953,3.983020084,33.46295959,23.88808018
11.71861963,7.22665988,35.24579861,2.415979975,3.881759903,32.99649937,24.41762058
10.86040009,8.450079861,35.24579861,2.238359987,3.528180003,32.99649937,24.89072033
11.2139798,9.338179607,35.35702084,4.125780027,3.224400055,32.88029987,25.77550032
11.26378015,8.561299715,35.35702084,3.714099984,3.831959951,32.64623863,24.47737942
10.80893987,8.89496007,33.24383965,3.300760062,3.730699968,32.88029987,24.12380051
10.55661995,8.338860006,33.91116035,3.596240017,3.528180003,33.23056061,24.71309975
10.50515972,8.783740215,33.13262058,2.062399976,3.577979956,32.88029987,24.41762058
10.65787973,7.671540089,32.79896023,2.651700008,3.881759903,32.76244129,23.29712027
9.949059658,6.003239899,32.02042046,2.298120009,3.679239938,32.41218056,22.94353977
10.6064203,7.782759943,32.91017929,3.123140073,3.577979956,32.41218056,23.77022001
9.69673974,7.560319839,31.79797916,2.887419941,3.577979956,32.17978157,23.5328406
9.746540089,5.892020044,29.01913952,1.825020015,3.528180003,32.29598106,19.87586048
10.00051989,5.78080019,30.68744129,1.944540009,4.034479916,32.29598106,21.35160038
9.545679607,5.892020044,30.13133965,1.295480005,3.476719973,31.82952084,21.46946054
9.241900253,6.448120108,29.01913952,2.062399976,3.577979956,31.94572033,21.05611963
9.798000317,6.225680003,28.5742601,2.062399976,3.577979956,31.82952084,20.76064047
9.089180241,6.448120108,29.68646023,2.238359987,3.528180003,31.4792601,21.11421938
9.392960386,7.22665988,30.13133965,2.415979975,3.629439986,31.36140152,22.23638037
9.039379892,5.892020044,29.13035858,2.474080019,3.577979956,31.36140152,21.52756029
8.382020044,5.78080019,26.12742014,1.059759997,3.679239938,31.36140152,19.64014015
8.68580019,5.447139835,26.23864079,1,3.730699968,30.89494129,18.57773958
8.888319759,5.66957994,27.12839962,1.117860004,3.780499921,31.24519886,18.04820076
9.343160038,6.336899858,25.90663952,1.649060004,4.084280066,31.01114079,17.57509943
9.089180241,4.891040168,24.23833933,1.295480005,4.185540049,30.89494129,15.33410038
8.787059975,5.224700127,22.68125978,2.356219953,3.679239938,30.89494129,16.1010202
8.179499683,7.115440025,21.12418024,2.591939986,4.084280066,31.71165909,14.03598027
8.382020044,5.335919981,22.23638037,1.117860004,4.134080019,31.82952084,13.21095991
9.089180241,6.559339962,18.1228993,2.062399976,4.791439867,31.59545959,10.32089962
8.431820393,6.559339962,17.12191982,2.651700008,4.185540049,32.53003914,8.078239899
9.089180241,6.003239899,12.56356013,2.298120009,4.286800032,32.41218056,4.834599905
9.089180241,6.225680003,9.338179607,3.182900095,4.286800032,33.11269886,1
9.140639677,7.449099984,8.450079861,3.24100004,4.034479916,32.76244129,0.350939996
8.888319759,6.336899858,5.78080019,3.358860006,4.235340002,32.99649937,-1.536479995
9.089180241,7.671540089,4.557379813,3.358860006,4.388059816,33.11269886,-3.483659959
9.140639677,5.66957994,0.110239978,2.12050002,4.084280066,33.58082134,-9.145919981
8.634339962,7.33788013,-1.33561991,2.947179964,4.489319997,33.11269886,-10.32617992
9.29169981,7.893979797,-2.891040168,5.188180003,4.084280066,33.46295959,-11.80025994
9.545679607,6.670559816,2.668299992,3.890060093,3.933219934,33.46295959,-5.075600142
9.645280304,6.670559816,2.112200028,3.418620028,4.034479916,32.88029987,-6.313960228
10.2528398,6.003239899,9.117399778,1.884779987,4.286800032,33.11269886,-0.769559975
10.2528398,5.447139835,12.00746007,1.589299982,3.983020084,33.58082134,3.714099984
10.86040009,7.004220171,7.560319839,3.005279908,4.134080019,33.3467601,-1.831959951
10.10177967,7.33788013,-1.001959951,3.949819918,4.084280066,32.99649937,-10.14856013
10.15158002,5.78080019,6.670559816,2.769559975,4.134080019,33.46295959,-2.067680082
9.545679607,7.22665988,-5.22665988,3.123140073,3.577979956,33.58082134,-14.92603977
10.00051989,9.671839962,-11.45331976,5.895339804,3.377120068,33.46295959,-20.94353977
10.40389994,9.338179607,-11.1196602,6.250580177,3.933219934,33.69702084,-20.4721007
11.06125978,8.450079861,-6.338860006,5.36580019,3.377120068,33.81487942,-16.22416067
10.55661995,9.671839962,-7.783059816,6.662260022,3.174599905,33.69702084,-18.05347948
10.6064203,9.560620108,-7.449400253,6.013199968,3.275860085,34.04728157,-17.69990057
10.70768008,8.561299715,-7.449400253,5.36580019,3.275860085,33.81487942,-17.52227999
10.35410038,8.672520361,-6.116420298,5.719379892,3.174599905,33.81487942,-15.9303406
10.2528398,8.672520361,-5.33788013,4.834599905,3.02188009,33.58082134,-15.81081976
10.50515972,8.783740215,-4.781780066,4.598879972,2.97207994,33.69702084,-15.28127935
10.00051989,5.002260022,-1.113180003,3.24100004,3.174599905,33.93107891,-10.79761979
9.949059658,6.559339962,1.556100014,3.182900095,3.476719973,34.28133965,-7.612080336
10.10177967,8.005199652,-4.225680003,4.598879972,3.325660038,34.63160038,-13.03861963
9.899260101,7.22665988,-4.670559816,4.243639994,3.123140073,35.33211868,-14.21888037
10.00051989,4.223720052,13.78698011,1.235720008,3.02188009,35.56617992,6.132720013
9.746540089,1.667320017,10.00550032,0.350939996,3.476719973,35.09806061,1.707159998
9.343160038,4.891040168,-3.224700127,2.180260042,3.275860085,35.56617992,-10.62
8.533080177,4.1125,2.779520044,1.531199988,2.870819957,34.04728157,-3.955099826
8.129700127,3.778840041,7.671540089,0.586660003,2.719760022,32.64623863,0.586660003
8.483279829,4.668600063,9.449400253,1.825020015,3.224400055,32.41218056,2.298120009
8.735599747,3.778840041,14.45429924,1.235720008,3.224400055,32.29598106,7.311320076
8.382020044,2.557080039,15.56484028,0.115220013,3.073339922,31.4792601,8.25585969
8.836860323,2.890740097,17.56679924,-0.002639954,3.073339922,31.36140152,8.078239899
8.888319759,2.668299992,16.12094034,-0.002639954,3.577979956,31.4792601,8.549679766
8.533080177,2.334640033,15.56484028,-0.180260042,2.870819957,31.36140152,8.25585969
8.483279829,2.000979975,15.45361963,-0.533840041,3.224400055,31.12899937,9.847799873
7.976980114,1.889760022,17.56679924,-0.829319997,2.92061991,30.66088005,10.49686032
7.927179766,1.778540019,18.67899937,-1.949819918,2.821020005,30.89494129,11.73522001
7.976980114,1,18.79022001,-1.476719973,2.97207994,30.31061932,11.9128398
5.804040089,-0.000979975,15.56484028,-2.539119949,2.92061991,23.65402052,10.73257986
6.713719854,0.221459981,17.23314047,-1.831959951,2.61850004,20.61787973,11.5592601
7.927179766,1,19.67998043,-1.772199929,2.769559975,22.72110006,12.91547996
9.746540089,2.000979975,23.5710202,-0.829319997,2.92061991,24.82265972,15.39385921
10.65787973,2.223419981,26.90595991,-0.415979975,3.174599905,26.92421938,17.10366035
11.77007986,3.113180003,28.46304104,-0.238359987,3.476719973,27.39067961,18.10630051
11.87133965,3.113180003,28.79670139,-0.298120009,3.224400055,27.39067961,18.51963984
11.2139798,3.224400055,29.24158081,0.174979985,2.92061991,27.39067961,18.75536016
11.06125978,3.113180003,28.68547916,-0.180260042,3.073339922,27.74093876,18.34201925
11.26378015,3.669280066,31.02109848,0.233079979,3.476719973,27.85880051,21.11421938
11.51610006,3.669280066,31.90920139,0.233079979,3.426920021,28.09285858,21.05611963
11.51610006,4.1125,30.68744129,0.233079979,3.528180003,28.32526073,20.58468056
10.50515972,4.557379813,31.13232071,0.764279992,3.325660038,28.09285858,20.99635921
10.65787973,4.446159959,31.46598106,0.646420001,3.275860085,28.32526073,21.40970013
10.96,5.113479877,32.91017929,1,3.377120068,28.32526073,22.88377935
10.70768008,6.448120108,32.68774117,1.177620001,3.528180003,28.67552147,22.94353977
10.96,5.447139835,31.57554104,1.884779987,4.034479916,28.67552147,22.1185202
10.86040009,5.224700127,30.57621906,0.233079979,3.377120068,28.79338005,21.40970013
10.05032023,6.448120108,32.68774117,2.298120009,3.476719973,29.02577904,24.47737942
10.65787973,8.116420298,33.46628094,2.415979975,3.730699968,28.90957954,24.35951925
10.15158002,6.448120108,33.68871906,2.591939986,3.426920021,29.02577904,24.83095991
10.75914031,6.003239899,31.79797916,2.71146003,3.528180003,30.66088005,22.17661995
10.70768008,5.224700127,29.68646023,2.062399976,3.123140073,30.54468056,20.05347948
10.30264015,4.446159959,29.13035858,1.353579999,3.224400055,30.42681881,19.81776073
10.10177967,4.891040168,29.35279987,0.764279992,3.073339922,30.42681881,19.81776073
