Sponginess,Wonder level,Crunchiness,Loudness on impact,Meme creativity,Soap slipperiness,Hype root
7.968956834500001,4.316403363,10.487453545000001,1.6977533371666669,3.2163766768333333,49.014393203333334,3.4966399803333332
7.905125834571429,4.287274311142857,10.402714420142859,1.682260000714286,3.217522873714286,48.71124558142857,3.460119988857143
7.831937589000001,4.25152501575,10.297452631125001,1.663377499125,3.205725023625,48.3672698075,3.43272999525
7.76948007,4.211362246555556,10.215582350777778,1.655146663888889,3.1852978087777775,48.22939772777778,3.398331115
7.719514054799999,4.190354016700001,10.1500861265,1.6603479973000002,3.1639760219,48.072454041,3.3825980075000004
7.678632769636363,4.173165465,10.096498306636363,1.6593218160909091,3.1557363764545454,47.99701463545455,3.364443651818182
7.618872747454543,4.163054551181817,9.99538920463636,1.6538890867272729,3.146530923545455,47.46611650636364,3.326867295272727
7.549907290272725,4.142832741454544,9.894280102181817,1.6486072690909095,3.128120017636364,46.64879310272727,3.294723668
7.485469065545453,4.152943655272726,9.813392791454545,1.6700363584545457,3.118914564636364,45.82075499454545,3.2894418548181816
7.416503572454544,4.132721827636363,9.742616376545456,1.6700363584545457,3.1050309450909093,45.300571281818186,3.284160041636363
7.365948985272726,4.11250001790909,9.692061825727274,1.675469087818182,3.0958254741818183,44.35572922363637,3.2841600416363637
7.329127173454544,4.112500017909091,9.67183996218182,1.6861836348181818,3.0958254741818183,43.485134813636364,3.289441854818182
7.329127173454544,4.132721845545454,9.692061825727274,1.702330911090909,3.095825474181818,42.55100746,3.310870939636364
7.347538079363636,4.1529436731818175,9.742616376818182,1.7183272756363637,3.1050309270909096,41.90330567,3.3323000244545455
7.379681724636364,4.203498206454545,9.793170927909092,1.7397563695454545,3.118914546636364,40.88421654,3.3644436517272736
7.421030840818181,4.254052739636363,9.863947270818183,1.7559036412727276,3.1465309234545455,39.92866006636363,3.3913054658181823
7.48999633390909,4.334940032363636,9.985278164636366,1.7880472730909092,3.183201837181818,38.86716546090909,3.4448781780000006
7.568167225999999,4.405716393272727,10.136941818454545,1.8149090872727272,3.2200236490000007,37.98600717363637,3.5093163487272734
7.696892669363636,4.48660365009091,10.369492710909093,1.8684818129999998,3.279783635181819,37.40198886545455,3.616612707181818
7.880850866454546,4.628156371909092,10.662709050727273,1.9060581786363635,3.371687284636363,37.136539657272735,3.7184763363636364
8.115212680545456,4.840485454636364,10.996369045636364,1.9757781805454542,3.486680006636364,37.179095959090915,3.8364872552727265
8.335841791363636,5.052814537363637,11.350250903727272,2.0616454540909093,3.5785836560909092,37.60375430454545,3.9866418014545455
