,Sponginess,Wonder level,Crunchiness,Loudness on impact,Meme creativity,Soap slipperiness,Hype root
0,9.519673373666667,2.6312266908333335,2.5568033345,0.2726433395,3.2753066931666672,13.942743238333334,-5.842519965666667
1,9.494457182857143,2.684188585142857,0.9366828454285715,0.2586914317142857,3.325897163571429,14.095740011428571,-7.460545612
2,9.456455038125,2.723910005875,-0.5425549727500001,0.262960003,3.3385250207500006,14.16670499875,-9.01312000925
3,9.415646727333332,2.8042355565555557,-1.9771177124444448,0.2793755602222222,3.376382233777778,14.26081784888889,-10.463222240444445
4,9.383000078699999,2.8907400075,-3.3805739652,0.3042940027,3.396542006,14.312702003999998,-11.871142030400001
5,9.324145503090907,2.9311836349999996,-4.781478140181818,0.3406781838181818,3.394776375272727,14.333874526363637,-13.232236499454547
6,8.855270940999999,3.022030907363636,-7.753179909181818,0.372821819,3.3579545454545454,14.440114525454545,-15.747287391636364
7,8.395601849545454,3.133099989545454,-10.71477074590909,0.41568000000000005,3.3027218097272732,14.525076301818181,-18.310629255000002
8,7.981809142636364,3.2745018041818175,-13.636069041545454,0.4961145453636364,3.2566945449090907,14.673721849090908,-20.863256486090908
9,7.650865530454545,3.3452781650909085,-16.425774451454544,0.6086927282727274,3.279783635363636,14.801089029090907,-23.330016371454544
10,7.329127317272727,3.5473454538181812,-19.013412788454545,0.7374181805454544,3.2247018157272724,14.896614468181816,-25.592898316000003
11,7.0073891400909085,3.7999672577272734,-21.934559974454547,0.8821399973636364,3.1788254490909096,14.98142541909091,-28.300961834545454
12,6.708589137181818,4.062699993454546,-24.14824537909091,1.0430090904545457,3.0914490860000003,15.045109044545455,-30.236823807272728
13,6.428200040272727,4.224323626818182,-26.220378241818185,1.198445449727273,3.0040727229090916,15.161761736363633,-31.98510548727273
14,6.101934558636364,4.385947278181818,-28.17133103727273,1.3485999913636366,2.866292724818182,15.257287102727274,-33.59394734363636
15,5.7251145258181815,4.486905446545455,-29.960358384545454,1.493321812727273,2.760656362909091,15.384654499090912,-35.014907254545456
16,5.3620272683636365,4.709194562909091,-31.547318352727277,1.6220472695454546,2.705423627181818,15.554578196363638,-36.24828701727272
17,5.32988362309091,4.8305254750909095,-32.558107436363635,1.740058180545455,2.6593963623636365,15.724350923636365,-37.283372359090905
18,5.306945448727273,4.941745491363636,-33.46778741818182,1.8635018174545452,2.631780003454545,15.915401946363636,-38.16287040727273
19,5.265596368545454,5.063076385454545,-34.20558195454546,1.9653654545454544,2.594958182636363,16.11701641454545,-38.859919420000004
20,5.159809081636364,5.224700018818182,-34.82219656636364,2.045800001090909,2.498376357636363,16.27622555181818,-39.417679579090915
21,5.017350898999999,5.224700018818182,-35.327590964545465,2.104805460545455,2.452349083818181,16.509832875454546,-39.825285065454544
22,4.902358159000001,5.164034571818181,-35.74198737181819,2.1423818261818184,2.4109999945454543,16.743440054545456,-40.09873237909091
23,4.759899976363637,5.0932581930000005,-35.95416557454546,2.1530963686363638,2.429410900454545,16.98761096818182,-40.18988148363636
24,4.603709054272728,5.1337018483636365,-36.05527467727273,2.1478145554545454,2.4662327122727272,17.32745821909091,-40.15230532454546
