Sponginess,Wonder level,Crunchiness,Loudness on impact,Meme creativity,Soap slipperiness,Hype root
4.885230061166667,4.242810053666666,12.248436685,2.3371299765,2.2469366581666663,23.304313340000004,7.999943366166668
4.843137220571429,4.255971489428571,12.32523142142857,2.4411171127142857,2.2637342847142854,23.504382800000002,8.061640084285715
4.792477588625001,4.3492575559999995,12.34112002875,2.5263699827500004,2.2763325046249996,23.654434895,8.1743125595
4.730573412333334,4.520675610222222,12.304046699999999,2.6976266604444445,2.2748799999999996,23.693306536666668,8.052233402
4.6861960743000015,4.513224045099999,11.9520160515,2.7579400006,2.2838440043999997,23.701163951,7.6655640667
4.6498873431818195,4.57790368890909,11.411218219454543,2.7751436336363637,2.291178189818181,23.803118111818183,7.241901870454546
4.562510962181818,4.850747338545454,10.602647277363635,2.914583634,2.2819727279090904,23.99431996,6.5394200385454555
4.530367316909092,5.113480056363636,9.01568730881818,3.091449095090909,2.3187945488181816,24.3021745,4.91458189909091
4.470607294727274,5.113480056363636,7.085107275272727,3.0647381970909096,2.360143638090909,24.58875088909091,2.930429135636363
4.461401859727274,5.204478226909091,6.397716392,3.059456384,2.4060200047272726,24.843636220000004,2.2010855143636356
4.452196424727274,5.285365501636364,3.65841465290909,3.0325945698181815,2.4383145571818186,25.098370723636364,-0.4641199778181823
4.4659291280909095,5.39658549990909,1.4245073838181816,3.1237436655454545,2.479814562545455,25.278858010909094,-2.7485817978181815
4.461250925545454,5.528027325909091,-0.7082907825454542,3.0647382150909093,2.5029036530909092,25.363819930909088,-4.786307291727272
4.493394534818181,5.629136428363637,-3.6193271407272722,3.129176385818182,2.5259927436363636,25.480623592727273,-7.810827264090909
4.603709090181819,5.7201345990000005,-6.247409025272727,3.0808854688181815,2.581225470363636,25.724794506363637,-10.545752776090909
4.704818192545455,5.881909148454545,-8.744048975727274,3.1398909102727277,2.6364581881818183,26.011370751818184,-13.060803650545454
4.8059272949090905,6.053794593727273,-11.058692657454545,3.2577509130000006,2.6595472787272727,26.25554166545454,-15.548992693090907
4.916241850272727,6.154903660181819,-13.10049269809091,3.3650472714545456,2.677958193636364,26.48899801909091,-17.753019986545453
4.957590930545454,6.276234590272727,-14.444790878636365,3.5206345289090906,2.659547278636364,26.68004904090909,-19.061401888363637
4.9989400468181815,6.468341863272727,-15.758907269636364,3.6600745326363633,2.6550200102727275,26.86053632818182,-20.225061955636363
5.0172000186363634,6.599783689272727,-17.922038195454544,3.8155109099090905,2.645814557272727,27.104707241818186,-22.34865473
