,Sponginess,Wonder level,Crunchiness,Loudness on impact,Meme creativity,Soap slipperiness,Hype root
0,8.02802517425,4.3071350417500005,10.589405342500001,1.70757500525,3.22481497575,49.987429925,3.52112497025
1,7.9975642052000016,4.3349400252,10.56160022,1.7074920038,3.2350239976000004,49.415228158000005,3.5122439708
2,7.968956834500001,4.316403363,10.487453545000001,1.6977533371666669,3.2163766768333333,49.014393203333334,3.4966399803333332
3,7.905125834571429,4.287274311142857,10.402714420142859,1.682260000714286,3.217522873714286,48.71124558142857,3.460119988857143
4,7.811217228285713,4.239608574571429,10.24382868842857,1.6485857102857142,3.2030571620000003,47.89381403285715,3.401071428571428
5,7.695728659571428,4.160165736571429,10.100831506714286,1.6317485651428574,3.1596600265714287,47.25993154857143,3.350560014285714
6,7.587354313285713,4.128388578857143,9.957834324999999,1.640048564285714,3.1307286030000006,46.65948593142857,3.3168857381428567
7,7.478979966999999,4.096611421142858,9.814837143285715,1.6317485651428574,3.1162628911428567,46.85963447,3.2749114698571424
8,7.399537044285714,4.064834291571429,9.687728625857144,1.6317485651428572,3.0944457465714286,46.676085858571426,3.241237193714286
9,7.327208456999999,4.064834291571429,9.59239720914286,1.6317485651428572,3.0944457465714286,46.04220337428571,3.1990257715714288
10,7.29827703342857,4.096611449285715,9.560620107857144,1.6739599944285715,3.0728657275714286,45.30824639428572,3.2244000555714285
11,7.291162754571427,4.096611449285715,9.592397209,1.6990971387142857,3.058400015714286,44.473977905714285,3.2497743395714282
12,7.29827703342857,4.144277157714286,9.640062860857142,1.72447143,3.0802171321428573,42.9892261,3.300285753857143
13,7.31985705242857,4.176054315428572,9.687728512714285,1.7330085761428575,3.1017971511428573,41.67118596571429,3.33396003
14,7.355902754857142,4.223720052,9.767171378714286,1.7498457214285719,3.1233771701428568,40.153234305714285,3.3759342982857143
15,7.38483417842857,4.223720052,9.846614244714285,1.7498457214285714,3.137842881857143,39.152254147142855,3.4096085744285713
16,7.4282313421428565,4.255497181571429,9.941945661428573,1.7749828658571427,3.145194286428571,38.201311235714286,3.4601199887142857
17,7.486094245857143,4.287274282857143,10.037277078285713,1.7749828658571427,3.1741257382857144,37.40047961571429,3.476957126857143
18,7.594468592142858,4.414382885714286,10.196162810285715,1.8171942881428573,3.2391028644285718,36.749996751428576,3.5274685412857143
19,7.717308565428572,4.525602881428571,10.386825757285715,1.8508685642857141,3.2896143070000003,36.666522637142855,3.5950542477142853
20,7.9051256648571435,4.6527114278571435,10.688708671428572,1.9182171308571425,3.383522856714286,36.48297402714286,3.7131513967142857
21,8.165271408142857,4.875151419285714,11.085922889999997,1.9941028434285715,3.5063628582857143,36.799796990000004,3.8649228218571428
22,8.497508556428572,5.1770342487142855,11.562579974285715,2.103662846428571,3.658134283571429,37.050219788571425,4.0420685594285715
23,8.800814281142857,5.478917106285714,12.086902822857143,2.2302971342857143,3.8025543041428578,37.83421401571428,4.278025703428571
24,9.039142879714285,5.717245704857143,12.515894255714286,2.331319991285714,3.9251571518571424,38.30138528142857,4.463471404857143
25,9.241425662714287,5.939685696285713,12.865442822857144,2.432580002142857,4.098745721714286,38.85179365142857,4.615242830000001
26,9.479754261285715,6.146237137142856,13.21499138857143,2.542140005142857,4.228700030571429,39.46907666,4.7331028250000005
27,9.624174310142857,6.368677128428572,13.453319987142859,2.6265628637142853,4.2865629059999995,40.10319660857143,4.808988523428572
28,9.674685696142857,6.448119994714285,13.548651402857145,2.693911430285714,4.301028617857143,40.386819714285714,4.851199945714286
29,9.11147141042857,6.400454286285714,13.08788287,2.7614971367142855,4.171074337285714,39.869611201428576,4.901711331857143
30,8.52643998,6.289234318857143,12.500005706,2.795171413,4.048234335714286,39.335802761428575,4.876574201714286
31,7.9992713402857145,6.209791452714286,11.959794305714285,2.8459199812857143,3.9400971998571426,39.152254601428574,4.876574201714286
32,7.442934207857142,6.003240011857144,11.403694354714288,2.8120085511428567,3.759394351142857,37.55082927714285,4.7584770810000006
33,6.814505670428571,5.828465728857142,10.673057134000002,2.7529599765714283,3.5933943397142865,36.049477544285715,4.6742913904285714
34,6.207894220999999,5.574248636285715,9.942419913285717,2.6770742640000003,3.470554338142857,34.597926047142856,4.5478942494285715
35,5.629977126142856,5.399474353285714,9.259448571142856,2.6265628354285715,3.3621800484285713,33.29672285428571,4.446634266857143
36,5.593694298,5.2564772280000005,9.053134311857145,2.5589771289999996,3.347714336571429,32.729477092857145,4.320237154
37,5.629977126142856,5.177034361857143,8.989817122000002,2.4830914162857143,3.369294327285715,32.22910551857143,4.227514289142857
38,5.702068587714286,5.145257204000001,9.053371438000001,2.415505709857143,3.3979885970000003,31.311599475714292,4.202140033285715
39,5.824908617428572,5.208811463000001,9.148702854714287,2.4072057035714285,3.4195685877142856,31.828807989999998,4.2865628778571425
40,5.998260033285715,5.256477171285716,9.466237194,2.440879994,3.4627285692857144,32.29597970857143,4.396122880857143
41,6.171611449142857,5.304142879714286,9.751994431857142,2.4577171319999995,3.48430856,32.863225469999996,4.497145766
42,6.301565701428571,5.351808587999999,9.974197241142857,2.4577171319999995,3.5203542624285715,33.16368551714286,4.564731472428571
43,6.3883599722857145,5.288254272428572,9.878865824428571,2.348157129,3.5853313885714284,33.280596952857145,4.379285742714286
44,6.424405731428571,5.256477114571429,9.719980205142859,2.246897132285714,3.6071485332857143,33.363834055714285,4.278262885714286
45,6.352314269857142,5.2247000134285715,9.545443047285714,2.2385971259999997,3.600034254285714,33.530782738571425,4.185540020857142
46,6.2294742401428564,5.208811462857142,9.35501733942857,2.2468971322857145,3.600034254285714,33.33039673428571,4.126491460428571
47,6.0995199314285715,5.1929228557142855,9.069260214428573,2.2217599878571432,3.6073856871428576,33.14684812285714,4.008394311428572
48,5.969565679285714,5.224699956857143,8.815280190857143,2.221759987857143,3.6436685435714287,32.76315097285714,3.9325085847142858
49,5.9119400142857135,5.208811349714287,8.59307738157143,2.3144828385714287,3.6436685435714287,32.47952831857143,3.8397857198571432
50,5.868542850571429,5.399474239857143,8.783503089428573,2.491628548,3.6436685435714287,32.46269137857143,4.075742863857143
51,5.803565667857143,5.542471365142857,8.989817348,2.685611395428572,3.650782822428571,32.27914276714286,4.252651419285715
52,5.774634244285715,5.6695799397142865,9.100800189857143,2.7866342665714288,3.650782822428571,32.42925405857143,4.387585706428572
53,5.731474262714285,5.749022805857143,9.195894481,2.8961942695714287,3.622088552714285,32.86298845571428,4.513982819285714
54,5.652031452999999,5.844354279285715,9.32276587342857,3.039428562857143,3.586042850142857,33.04653706714286,4.6911285568571435
55,5.550771442142858,5.9396857527142854,9.401971500857144,3.157288572142857,3.6005085619999995,33.19664881,4.842899982
56,5.442397152285714,6.019128619,9.512954342714286,3.1741257385714285,3.5789285712857146,32.82955158714285,5.011271419571429
57,5.348488602571429,6.06679432742857,9.512954342714286,3.2161000351428575,3.5499971477142855,32.262305825714286,5.095457138428571
58,5.283511476428571,5.939685752857143,9.258974319142856,3.1655886208571427,3.528417157,32.078994679999994,4.935385721142858
59,5.254580052857143,5.876131437285714,9.068548611142857,3.123614324285714,3.513951445285714,31.845409272857136,4.783614295857143
60,5.247228648285715,5.796688571142858,8.878122903285716,3.005754315,3.5281800031428574,31.762172170000003,4.5981685944285715
61,5.268808610714285,5.637802838714285,8.640031430428573,2.8456828837142853,3.542408561,31.778772097142856,4.379048560285715
62,5.319320053285714,5.4789171062857145,8.497271487428574,2.7192857284285714,3.4916599927142866,31.895683532857138,4.202139976714286
63,5.369831439428571,5.351808531714285,8.402177196285715,2.6011885652857143,3.484308559857143,32.22934343428572,4.0420685594285715
64,5.449274305571429,5.192922799428572,8.322971455857143,2.4747914100000004,3.4698428481428576,32.81342613571428,3.8736971218571425
65,5.5718771532857145,5.161145698142856,8.481857188285714,2.3989056974285714,3.4624914152857147,32.89666323857143,3.8736971218571425
66,5.709182866714286,5.034037123571428,8.593077155714285,2.289345694428572,3.4624914152857147,33.346997564285715,3.8568599555714287
67,5.889885687285714,5.002259965857143,8.847057066142856,2.424042841714286,3.4553771364285715,33.48050892857143,4.042305657
68,6.0056114382857135,5.113479989857142,9.212257170142857,2.5336028304285714,3.4553771364285715,33.764131582857146,4.2445885247142865
69,6.099519988,5.224700013857143,9.498014295,2.626325681142857,3.4553771364285715,34.014316917142864,4.421497108285714
70,6.135565747,5.367697195571429,9.736105767857143,2.727585677857143,3.4553771364285715,34.34797682,4.590105671571428
71,6.135565747,5.494805770142858,9.878865710857143,2.820308528571428,3.469842848142857,34.21446545571428,4.750177088857143
72,6.099520044428571,5.637802895285715,10.021625653857143,2.938168509428571,3.4771942809999996,34.281339644285715,4.943922782428571
73,6.063237216142857,5.812577178285714,10.180274260428572,3.0728656425714287,3.498774271714286,33.79756799857143,5.129368483857143
74,5.9909086288571425,5.9237972021428575,10.196162924571428,3.005517061857143,3.5132399834285715,33.34699666,5.129368483857143
75,5.940397186285714,5.9396857527142854,10.100831394714286,2.9886799238571427,3.520591416285714,32.76315097142857,5.103994171571428
76,5.889885743714286,5.955574303285714,10.037277079142857,2.9886799238571427,3.535057128142857,32.24594245857143,5.087157005285714
77,5.853839984714285,5.939685696142857,9.941945549285716,2.9801427778571425,3.542408561,31.778771192857143,5.070319839
78,5.824908561142856,5.939685696142857,9.910168447999999,2.9801427778571425,3.542408561,31.545185334285716,5.061782692857142
79,5.810442821142858,5.955574246857142,9.894279897285715,2.9718427858571426,3.5495228400000003,31.17808811142857,5.044945583
80,5.767282783142856,5.939685696142857,9.830725581857141,2.955005647714286,3.5495228400000003,30.977939572857142,5.019571327
81,5.6949542524285715,5.939685696142857,9.751282715142858,2.9718427858571426,3.5495228400000003,31.01137689285714,5.002734217142858
82,5.629739944,5.939685696142857,9.640299873285715,2.9801427778571425,3.5421714071428565,31.044814212857144,4.969059940857143
83,5.557648538857142,5.939685696142857,9.529317031428572,2.980142777857143,3.527705695285715,31.07825153285714,4.935385664571429
84,5.5142514317142854,5.923797145428571,9.418334189571429,2.9633056397142856,3.5348199742857145,31.11168885285714,4.8763371324285725
85,5.470854268000001,5.907908594714285,9.32323989842857,2.955005647714286,3.534819974285714,31.061652057142854,4.825825746428571
86,5.405877141857144,5.892020044,9.212257056714284,2.955005647714286,3.534819974285714,30.99501488142857,4.7836143241428575
87,5.348014294714287,5.892020044,9.101274215,2.955005647714286,3.542171407142857,31.095089377142852,4.733102881571428
88,5.333548554571428,5.892020044,9.037957025142857,2.9467056557142857,3.549285686142857,31.42874928,4.674054292857143
89,5.297502852142856,5.876131493428572,8.974402822714286,2.9298685175714287,3.549285686142857,31.76240918285714,4.631842870571428
90,5.311731409999999,5.876131493428571,8.958514272142859,2.913031379428572,3.563751398,32.26278075571429,4.5813314279999995
91,5.290151391,6.082682934285715,8.990054247714287,3.1575256695714287,3.556637119,33.04677498428571,4.564494261571428
92,5.290151391,6.082682934285714,9.116925640142856,3.2248742501428573,3.571102830857143,33.964280575714284,4.598168537714286
